depth,Stmax,Stavg,EndP,MaxP,MaxV,RanV,RtUp,RtDn,TINDVI,Easting_32632,Northing_32632,elev,asp,slo,tri,Al05Fe
0.050000,142.400000,108.800000,20.000000,14.000000,0.916716,0.254736,0.042456,0.041861,1.912673,713922.542654,4748779.812267,1180.000000,230.710587,17.765839,2.750000,0.554722
0.150000,142.400000,108.800000,20.000000,14.000000,0.916716,0.254736,0.042456,0.041861,1.912673,713922.542654,4748779.812267,1180.000000,230.710587,17.765839,2.750000,0.680461
0.300000,142.400000,108.800000,20.000000,14.000000,0.916716,0.254736,0.042456,0.041861,1.912673,713922.542654,4748779.812267,1180.000000,230.710587,17.765839,2.750000,0.799749
0.600000,142.400000,108.800000,20.000000,14.000000,0.916716,0.254736,0.042456,0.041861,1.912673,713922.542654,4748779.812267,1180.000000,230.710587,17.765839,2.750000,0.855703
0.150000,186.900000,140.700000,20.000000,14.000000,0.845042,0.179943,0.029990,0.029830,1.356996,728891.730574,4763807.923203,700.000000,329.995087,51.242378,8.500000,0.130121
0.300000,186.900000,140.700000,20.000000,14.000000,0.845042,0.179943,0.029990,0.029830,1.356996,728891.730574,4763807.923203,700.000000,329.995087,51.242378,8.500000,0.108766
0.050000,186.900000,140.700000,20.000000,14.000000,0.845042,0.179943,0.029990,0.029830,1.356996,728891.730574,4763807.923203,700.000000,329.995087,51.242378,8.500000,0.146890
0.600000,204.400000,153.300000,19.000000,13.000000,0.790843,0.155894,0.025982,0.022933,1.109611,757132.530705,4749642.236771,495.000000,175.314102,38.252861,5.750000,0.425925
0.050000,204.400000,153.300000,19.000000,13.000000,0.790843,0.155894,0.025982,0.022933,1.109611,757132.530705,4749642.236771,495.000000,175.314102,38.252861,5.750000,0.398480
0.150000,204.400000,153.300000,19.000000,13.000000,0.790843,0.155894,0.025982,0.022933,1.109611,757132.530705,4749642.236771,495.000000,175.314102,38.252861,5.750000,0.376001
0.300000,204.400000,153.300000,19.000000,13.000000,0.790843,0.155894,0.025982,0.022933,1.109611,757132.530705,4749642.236771,495.000000,175.314102,38.252861,5.750000,0.381002
0.255000,200.700000,150.000000,20.000000,14.000000,0.761000,0.181635,0.029558,0.030273,1.357222,820032.594674,4754107.223201,725.000000,92.121094,33.773140,5.000000,0.027361
0.050000,200.700000,150.000000,20.000000,14.000000,0.761000,0.181635,0.029558,0.030273,1.357222,820032.594674,4754107.223201,725.000000,92.121094,33.773140,5.000000,0.068046
0.150000,200.700000,150.000000,20.000000,14.000000,0.761000,0.181635,0.029558,0.030273,1.357222,820032.594674,4754107.223201,725.000000,92.121094,33.773140,5.000000,0.057993
0.050000,208.600000,160.400000,20.000000,13.000000,0.860430,0.200806,0.033260,0.028687,1.636813,698909.741642,4733787.737385,438.000000,45.000000,27.400389,3.875000,0.415359
0.150000,208.600000,160.400000,20.000000,13.000000,0.860430,0.200806,0.033260,0.028687,1.636813,698909.741642,4733787.737385,438.000000,45.000000,27.400389,3.875000,0.403455
0.300000,208.600000,160.400000,20.000000,13.000000,0.860430,0.200806,0.033260,0.028687,1.636813,698909.741642,4733787.737385,438.000000,45.000000,27.400389,3.875000,0.236086
0.600000,208.600000,160.400000,20.000000,13.000000,0.860430,0.200806,0.033260,0.028687,1.636813,698909.741642,4733787.737385,438.000000,45.000000,27.400389,3.875000,0.139300
0.050000,173.900000,126.600000,20.000000,14.000000,0.880419,0.278133,0.040986,0.046356,1.981284,821070.084434,4739160.218074,812.000000,116.782906,73.511269,11.500000,0.359780
0.150000,173.900000,126.600000,20.000000,14.000000,0.880419,0.278133,0.040986,0.046356,1.981284,821070.084434,4739160.218074,812.000000,116.782906,73.511269,11.500000,0.282794
0.300000,173.900000,126.600000,20.000000,14.000000,0.880419,0.278133,0.040986,0.046356,1.981284,821070.084434,4739160.218074,812.000000,116.782906,73.511269,11.500000,0.294677
0.600000,173.900000,126.600000,20.000000,14.000000,0.880419,0.278133,0.040986,0.046356,1.981284,821070.084434,4739160.218074,812.000000,116.782906,73.511269,11.500000,0.302656
0.465000,146.200000,103.800000,20.000000,14.000000,0.944919,0.375061,0.058555,0.062510,2.746294,854051.790078,4741547.289900,1325.000000,348.690063,28.681984,4.000000,0.276683
0.050000,146.200000,103.800000,20.000000,14.000000,0.944919,0.375061,0.058555,0.062510,2.746294,854051.790078,4741547.289900,1325.000000,348.690063,28.681984,4.000000,0.279177
0.150000,146.200000,103.800000,20.000000,14.000000,0.944919,0.375061,0.058555,0.062510,2.746294,854051.790078,4741547.289900,1325.000000,348.690063,28.681984,4.000000,0.286862
0.300000,146.200000,103.800000,20.000000,14.000000,0.944919,0.375061,0.058555,0.062510,2.746294,854051.790078,4741547.289900,1325.000000,348.690063,28.681984,4.000000,0.228698
0.465000,191.000000,140.200000,20.000000,14.000000,0.887777,0.286204,0.042815,0.047701,2.053286,869025.933232,4742548.959267,688.000000,315.000000,66.291260,12.375000,0.169897
0.050000,191.000000,140.200000,20.000000,14.000000,0.887777,0.286204,0.042815,0.047701,2.053286,869025.933232,4742548.959267,688.000000,315.000000,66.291260,12.375000,0.103321
0.150000,191.000000,140.200000,20.000000,14.000000,0.887777,0.286204,0.042815,0.047701,2.053286,869025.933232,4742548.959267,688.000000,315.000000,66.291260,12.375000,0.188081
0.300000,191.000000,140.200000,20.000000,14.000000,0.887777,0.286204,0.042815,0.047701,2.053286,869025.933232,4742548.959267,688.000000,315.000000,66.291260,12.375000,0.174495
0.050000,117.700000,80.500000,20.000000,14.000000,0.940274,0.367579,0.058615,0.061263,2.719366,839164.585306,4707956.566301,1412.000000,52.711891,85.627281,13.625000,2.245433
0.150000,117.700000,80.500000,20.000000,14.000000,0.940274,0.367579,0.058615,0.061263,2.719366,839164.585306,4707956.566301,1412.000000,52.711891,85.627281,13.625000,2.910424
0.300000,117.700000,80.500000,20.000000,14.000000,0.940274,0.367579,0.058615,0.061263,2.719366,839164.585306,4707956.566301,1412.000000,52.711891,85.627281,13.625000,2.889811
0.425000,117.700000,80.500000,20.000000,14.000000,0.940274,0.367579,0.058615,0.061263,2.719366,839164.585306,4707956.566301,1412.000000,52.711891,85.627281,13.625000,3.009889
0.050000,145.800000,101.200000,20.000000,14.000000,0.776365,0.224121,0.035209,0.037353,1.646032,856360.314797,4708536.331458,1285.000000,148.392502,57.241264,9.500000,0.447244
0.150000,145.800000,101.200000,20.000000,14.000000,0.776365,0.224121,0.035209,0.037353,1.646032,856360.314797,4708536.331458,1285.000000,148.392502,57.241264,9.500000,0.439810
0.300000,145.800000,101.200000,20.000000,14.000000,0.776365,0.224121,0.035209,0.037353,1.646032,856360.314797,4708536.331458,1285.000000,148.392502,57.241264,9.500000,0.455866
0.150000,143.800000,100.800000,20.000000,14.000000,0.915860,0.303302,0.050550,0.046788,2.208069,906644.096951,4679000.910127,1325.000000,68.198593,53.851646,8.625000,0.302613
0.050000,143.800000,100.800000,20.000000,14.000000,0.915860,0.303302,0.050550,0.046788,2.208069,906644.096951,4679000.910127,1325.000000,68.198593,53.851646,8.625000,0.324504
0.300000,143.800000,100.800000,20.000000,14.000000,0.915860,0.303302,0.050550,0.046788,2.208069,906644.096951,4679000.910127,1325.000000,68.198593,53.851646,8.625000,0.360248
0.600000,143.800000,100.800000,20.000000,14.000000,0.915860,0.303302,0.050550,0.046788,2.208069,906644.096951,4679000.910127,1325.000000,68.198593,53.851646,8.625000,0.263057
0.050000,223.900000,178.200000,13.000000,7.000000,0.660316,0.029177,0.004863,0.004462,0.211520,1052995.623120,4656107.083667,292.000000,17.241463,37.955566,5.625000,0.832145
0.150000,223.900000,178.200000,13.000000,7.000000,0.660316,0.029177,0.004863,0.004462,0.211520,1052995.623120,4656107.083667,292.000000,17.241463,37.955566,5.625000,0.793406
0.300000,223.900000,178.200000,13.000000,7.000000,0.660316,0.029177,0.004863,0.004462,0.211520,1052995.623120,4656107.083667,292.000000,17.241463,37.955566,5.625000,0.792206
0.500000,223.900000,178.200000,13.000000,7.000000,0.660316,0.029177,0.004863,0.004462,0.211520,1052995.623120,4656107.083667,292.000000,17.241463,37.955566,5.625000,0.646859
0.050000,219.200000,179.400000,19.000000,13.000000,0.843224,0.040511,0.006225,0.006752,0.294375,1082862.973234,4661170.848432,216.000000,36.085072,45.629280,6.875000,0.395042
0.150000,219.200000,179.400000,19.000000,13.000000,0.843224,0.040511,0.006225,0.006752,0.294375,1082862.973234,4661170.848432,216.000000,36.085072,45.629280,6.875000,0.431866
0.300000,219.200000,179.400000,19.000000,13.000000,0.843224,0.040511,0.006225,0.006752,0.294375,1082862.973234,4661170.848432,216.000000,36.085072,45.629280,6.875000,0.460970
0.575000,219.200000,179.400000,19.000000,13.000000,0.843224,0.040511,0.006225,0.006752,0.294375,1082862.973234,4661170.848432,216.000000,36.085072,45.629280,6.875000,0.572506
0.050000,122.500000,83.800000,21.000000,14.000000,0.939072,0.412782,0.064525,0.058969,3.257206,861131.115308,4645184.964616,1475.000000,271.123291,31.881126,4.750000,2.128520
0.150000,122.500000,83.800000,21.000000,14.000000,0.939072,0.412782,0.064525,0.058969,3.257206,861131.115308,4645184.964616,1475.000000,271.123291,31.881126,4.750000,2.418442
0.300000,122.500000,83.800000,21.000000,14.000000,0.939072,0.412782,0.064525,0.058969,3.257206,861131.115308,4645184.964616,1475.000000,271.123291,31.881126,4.750000,2.299798
0.490000,122.500000,83.800000,21.000000,14.000000,0.939072,0.412782,0.064525,0.058969,3.257206,861131.115308,4645184.964616,1475.000000,271.123291,31.881126,4.750000,2.474071
0.050000,131.500000,90.500000,20.000000,14.000000,0.899424,0.393215,0.065536,0.064254,2.944201,890753.334135,4647710.956978,1492.000000,320.013123,50.574821,7.375000,0.552024
0.150000,131.500000,90.500000,20.000000,14.000000,0.899424,0.393215,0.065536,0.064254,2.944201,890753.334135,4647710.956978,1492.000000,320.013123,50.574821,7.375000,0.401804
0.300000,131.500000,90.500000,20.000000,14.000000,0.899424,0.393215,0.065536,0.064254,2.944201,890753.334135,4647710.956978,1492.000000,320.013123,50.574821,7.375000,0.406472
0.575000,131.500000,90.500000,20.000000,14.000000,0.899424,0.393215,0.065536,0.064254,2.944201,890753.334135,4647710.956978,1492.000000,320.013123,50.574821,7.375000,0.402533
0.600000,181.000000,137.100000,20.000000,14.000000,0.936060,0.278365,0.043708,0.046394,2.043925,956762.110746,4652393.092960,720.000000,325.954071,27.908892,4.500000,0.116922
0.050000,181.000000,137.100000,20.000000,14.000000,0.936060,0.278365,0.043708,0.046394,2.043925,956762.110746,4652393.092960,720.000000,325.954071,27.908892,4.500000,0.102729
0.150000,181.000000,137.100000,20.000000,14.000000,0.936060,0.278365,0.043708,0.046394,2.043925,956762.110746,4652393.092960,720.000000,325.954071,27.908892,4.500000,0.110682
0.300000,181.000000,137.100000,20.000000,14.000000,0.936060,0.278365,0.043708,0.046394,2.043925,956762.110746,4652393.092960,720.000000,325.954071,27.908892,4.500000,0.088968
0.050000,163.400000,128.100000,20.000000,14.000000,0.904266,0.279895,0.046649,0.046306,2.108627,1054093.830153,4641102.128694,875.000000,222.614059,21.231609,3.375000,1.193132
0.150000,163.400000,128.100000,20.000000,14.000000,0.904266,0.279895,0.046649,0.046306,2.108627,1054093.830153,4641102.128694,875.000000,222.614059,21.231609,3.375000,1.394255
0.300000,163.400000,128.100000,20.000000,14.000000,0.904266,0.279895,0.046649,0.046306,2.108627,1054093.830153,4641102.128694,875.000000,222.614059,21.231609,3.375000,3.241546
0.525000,163.400000,128.100000,20.000000,14.000000,0.904266,0.279895,0.046649,0.046306,2.108627,1054093.830153,4641102.128694,875.000000,222.614059,21.231609,3.375000,2.834958
0.050000,176.400000,140.000000,21.000000,15.000000,0.633290,0.005160,0.000737,0.000802,0.040588,1069134.533075,4642131.907652,708.000000,201.501434,44.335369,7.375000,1.282429
0.150000,176.400000,140.000000,21.000000,15.000000,0.633290,0.005160,0.000737,0.000802,0.040588,1069134.533075,4642131.907652,708.000000,201.501434,44.335369,7.375000,1.373629
0.050000,241.300000,185.700000,23.000000,17.000000,0.831044,0.026498,0.003785,0.004360,0.215182,781136.718526,4622016.823494,6.000000,225.000000,0.883883,0.125000,0.089734
0.150000,241.300000,185.700000,23.000000,17.000000,0.831044,0.026498,0.003785,0.004360,0.215182,781136.718526,4622016.823494,6.000000,225.000000,0.883883,0.125000,0.079191
0.300000,241.300000,185.700000,23.000000,17.000000,0.831044,0.026498,0.003785,0.004360,0.215182,781136.718526,4622016.823494,6.000000,225.000000,0.883883,0.125000,0.067896
0.600000,241.300000,185.700000,23.000000,17.000000,0.831044,0.026498,0.003785,0.004360,0.215182,781136.718526,4622016.823494,6.000000,225.000000,0.883883,0.125000,0.064321
0.050000,229.900000,165.300000,19.000000,13.000000,0.817486,0.120996,0.020166,0.019119,0.891147,829093.279736,4625359.656662,400.000000,299.054626,45.043381,6.875000,2.183516
0.140000,229.900000,165.300000,19.000000,13.000000,0.817486,0.120996,0.020166,0.019119,0.891147,829093.279736,4625359.656662,400.000000,299.054626,45.043381,6.875000,3.786852
0.050000,194.200000,138.500000,20.000000,14.000000,0.798437,0.173870,0.028115,0.028978,1.295126,877073.951431,4628749.657658,788.000000,180.000000,62.500000,9.375000,1.446759
0.150000,194.200000,138.500000,20.000000,14.000000,0.798437,0.173870,0.028115,0.028978,1.295126,877073.951431,4628749.657658,788.000000,180.000000,62.500000,9.375000,1.379610
0.275000,194.200000,138.500000,20.000000,14.000000,0.798437,0.173870,0.028115,0.028978,1.295126,877073.951431,4628749.657658,788.000000,180.000000,62.500000,9.375000,1.640414
0.240000,91.400000,58.500000,21.000000,15.000000,0.744350,0.439274,0.066552,0.073212,3.170477,910214.363050,4631070.596117,1770.000000,180.000000,25.000000,3.750000,1.161706
0.050000,91.400000,58.500000,21.000000,15.000000,0.744350,0.439274,0.066552,0.073212,3.170477,910214.363050,4631070.596117,1770.000000,180.000000,25.000000,3.750000,0.491868
0.150000,91.400000,58.500000,21.000000,15.000000,0.744350,0.439274,0.066552,0.073212,3.170477,910214.363050,4631070.596117,1770.000000,180.000000,25.000000,3.750000,0.996808
0.050000,157.900000,115.400000,20.000000,14.000000,0.792325,0.229142,0.032735,0.035436,1.797440,940039.312720,4633093.711856,1175.000000,78.340706,40.204556,7.750000,1.142407
0.150000,157.900000,115.400000,20.000000,14.000000,0.792325,0.229142,0.032735,0.035436,1.797440,940039.312720,4633093.711856,1175.000000,78.340706,40.204556,7.750000,1.265971
0.300000,157.900000,115.400000,20.000000,14.000000,0.792325,0.229142,0.032735,0.035436,1.797440,940039.312720,4633093.711856,1175.000000,78.340706,40.204556,7.750000,1.652576
0.050000,194.300000,148.100000,15.000000,9.000000,0.584277,0.094454,0.015388,0.015742,0.706185,958012.398764,4634379.040528,654.000000,154.290039,18.729155,3.125000,0.065036
0.150000,194.300000,148.100000,15.000000,9.000000,0.584277,0.094454,0.015388,0.015742,0.706185,958012.398764,4634379.040528,654.000000,154.290039,18.729155,3.125000,0.055229
0.300000,194.300000,148.100000,15.000000,9.000000,0.584277,0.094454,0.015388,0.015742,0.706185,958012.398764,4634379.040528,654.000000,154.290039,18.729155,3.125000,0.048150
0.050000,148.700000,103.600000,20.000000,14.000000,0.823331,0.279385,0.046325,0.046564,2.107144,876223.082444,4644853.920385,1358.000000,270.000000,42.500000,6.375000,1.745154
0.050000,192.400000,147.200000,19.000000,13.000000,0.799598,0.161654,0.026942,0.024158,1.159183,975154.918424,4605436.724479,658.000000,131.185928,39.863049,7.625000,0.050281
0.150000,192.400000,147.200000,19.000000,13.000000,0.799598,0.161654,0.026942,0.024158,1.159183,975154.918424,4605436.724479,658.000000,131.185928,39.863049,7.625000,0.070894
0.300000,192.400000,147.200000,19.000000,13.000000,0.799598,0.161654,0.026942,0.024158,1.159183,975154.918424,4605436.724479,658.000000,131.185928,39.863049,7.625000,0.048203
0.600000,192.400000,147.200000,19.000000,13.000000,0.799598,0.161654,0.026942,0.024158,1.159183,975154.918424,4605436.724479,658.000000,131.185928,39.863049,7.625000,0.028862
0.050000,166.000000,124.600000,20.000000,14.000000,0.856600,0.291150,0.041593,0.044755,2.276288,961359.219050,4586384.845119,1025.000000,180.000000,62.500000,9.375000,1.343703
0.140000,166.000000,124.600000,20.000000,14.000000,0.856600,0.291150,0.041593,0.044755,2.276288,961359.219050,4586384.845119,1025.000000,180.000000,62.500000,9.375000,1.477495
0.050000,193.700000,150.600000,20.000000,14.000000,0.902471,0.240761,0.039373,0.040127,1.803419,979675.721029,4539352.962846,667.000000,98.130104,35.355339,7.250000,1.776363
0.150000,193.700000,150.600000,20.000000,14.000000,0.902471,0.240761,0.039373,0.040127,1.803419,979675.721029,4539352.962846,667.000000,98.130104,35.355339,7.250000,1.834500
0.300000,193.700000,150.600000,20.000000,14.000000,0.902471,0.240761,0.039373,0.040127,1.803419,979675.721029,4539352.962846,667.000000,98.130104,35.355339,7.250000,1.924790
0.600000,193.700000,150.600000,20.000000,14.000000,0.902471,0.240761,0.039373,0.040127,1.803419,979675.721029,4539352.962846,667.000000,98.130104,35.355339,7.250000,2.180218
0.050000,217.900000,169.800000,20.000000,14.000000,0.809512,0.085480,0.014021,0.014247,0.641235,994685.794937,4540439.990928,383.000000,0.000000,2.500000,0.375000,0.765120
0.150000,217.900000,169.800000,20.000000,14.000000,0.809512,0.085480,0.014021,0.014247,0.641235,994685.794937,4540439.990928,383.000000,0.000000,2.500000,0.375000,0.900397
0.300000,217.900000,169.800000,20.000000,14.000000,0.809512,0.085480,0.014021,0.014247,0.641235,994685.794937,4540439.990928,383.000000,0.000000,2.500000,0.375000,2.539327
0.600000,217.900000,169.800000,20.000000,14.000000,0.809512,0.085480,0.014021,0.014247,0.641235,994685.794937,4540439.990928,383.000000,0.000000,2.500000,0.375000,2.337511
0.050000,201.800000,156.900000,19.000000,13.000000,0.772787,0.171699,0.024528,0.026412,1.342915,1042697.266428,4543733.646617,497.000000,55.784298,18.895271,4.375000,0.238437
0.150000,201.800000,156.900000,19.000000,13.000000,0.772787,0.171699,0.024528,0.026412,1.342915,1042697.266428,4543733.646617,497.000000,55.784298,18.895271,4.375000,0.222287
0.300000,201.800000,156.900000,19.000000,13.000000,0.772787,0.171699,0.024528,0.026412,1.342915,1042697.266428,4543733.646617,497.000000,55.784298,18.895271,4.375000,0.189260
0.525000,201.800000,156.900000,19.000000,13.000000,0.772787,0.171699,0.024528,0.026412,1.342915,1042697.266428,4543733.646617,497.000000,55.784298,18.895271,4.375000,0.177187
0.050000,219.600000,164.800000,9.000000,4.000000,0.691355,0.093408,0.015568,0.013968,0.564525,1188089.673056,4538538.316492,413.000000,28.300755,9.228014,1.500000,0.318520
0.150000,219.600000,164.800000,9.000000,4.000000,0.691355,0.093408,0.015568,0.013968,0.564525,1188089.673056,4538538.316492,413.000000,28.300755,9.228014,1.500000,0.281669
0.275000,219.600000,164.800000,9.000000,4.000000,0.691355,0.093408,0.015568,0.013968,0.564525,1188089.673056,4538538.316492,413.000000,28.300755,9.228014,1.500000,0.259358
0.050000,176.200000,136.500000,20.000000,14.000000,0.932495,0.310220,0.044317,0.049045,2.463349,1013818.140362,4526649.770573,1063.000000,0.000000,62.500000,9.375000,3.409630
0.150000,176.200000,136.500000,20.000000,14.000000,0.932495,0.310220,0.044317,0.049045,2.463349,1013818.140362,4526649.770573,1063.000000,0.000000,62.500000,9.375000,4.357847
0.300000,176.200000,136.500000,20.000000,14.000000,0.932495,0.310220,0.044317,0.049045,2.463349,1013818.140362,4526649.770573,1063.000000,0.000000,62.500000,9.375000,4.538595
0.550000,176.200000,136.500000,20.000000,14.000000,0.932495,0.310220,0.044317,0.049045,2.463349,1013818.140362,4526649.770573,1063.000000,0.000000,62.500000,9.375000,4.612696
0.050000,233.300000,184.500000,18.000000,11.000000,0.709121,0.069737,0.010805,0.009962,0.547598,1029774.316141,4512701.042819,184.000000,59.036243,18.221725,2.875000,0.322180
0.150000,233.300000,184.500000,18.000000,11.000000,0.709121,0.069737,0.010805,0.009962,0.547598,1029774.316141,4512701.042819,184.000000,59.036243,18.221725,2.875000,0.236858
0.300000,233.300000,184.500000,18.000000,11.000000,0.709121,0.069737,0.010805,0.009962,0.547598,1029774.316141,4512701.042819,184.000000,59.036243,18.221725,2.875000,0.153666
0.550000,233.300000,184.500000,18.000000,11.000000,0.709121,0.069737,0.010805,0.009962,0.547598,1029774.316141,4512701.042819,184.000000,59.036243,18.221725,2.875000,0.106477
0.050000,212.000000,166.500000,20.000000,13.000000,0.805837,0.165159,0.025599,0.023594,1.297139,1044795.157041,4513633.272748,550.000000,335.170654,46.140072,7.375000,0.496986
0.150000,212.000000,166.500000,20.000000,13.000000,0.805837,0.165159,0.025599,0.023594,1.297139,1044795.157041,4513633.272748,550.000000,335.170654,46.140072,7.375000,0.599671
0.300000,212.000000,166.500000,20.000000,13.000000,0.805837,0.165159,0.025599,0.023594,1.297139,1044795.157041,4513633.272748,550.000000,335.170654,46.140072,7.375000,0.651728
0.540000,212.000000,166.500000,20.000000,13.000000,0.805837,0.165159,0.025599,0.023594,1.297139,1044795.157041,4513633.272748,550.000000,335.170654,46.140072,7.375000,0.717041
0.050000,145.300000,108.900000,20.000000,14.000000,0.930894,0.389200,0.055600,0.059473,3.032965,1079235.649315,4498044.088729,1400.000000,71.565048,47.434166,7.500000,0.706441
0.150000,145.300000,108.900000,20.000000,14.000000,0.930894,0.389200,0.055600,0.059473,3.032965,1079235.649315,4498044.088729,1400.000000,71.565048,47.434166,7.500000,0.648220
0.300000,145.300000,108.900000,20.000000,14.000000,0.930894,0.389200,0.055600,0.059473,3.032965,1079235.649315,4498044.088729,1400.000000,71.565048,47.434166,7.500000,0.660653
0.515000,145.300000,108.900000,20.000000,14.000000,0.930894,0.389200,0.055600,0.059473,3.032965,1079235.649315,4498044.088729,1400.000000,71.565048,47.434166,7.500000,0.844520
0.050000,204.300000,162.500000,23.000000,18.000000,0.801335,0.040285,0.006714,0.005796,0.238885,1015946.614596,4493556.028907,788.000000,236.309937,58.590210,8.500000,2.169955
0.150000,204.300000,162.500000,23.000000,18.000000,0.801335,0.040285,0.006714,0.005796,0.238885,1015946.614596,4493556.028907,788.000000,236.309937,58.590210,8.500000,2.207583
0.300000,204.300000,162.500000,23.000000,18.000000,0.801335,0.040285,0.006714,0.005796,0.238885,1015946.614596,4493556.028907,788.000000,236.309937,58.590210,8.500000,2.625156
0.600000,204.300000,162.500000,23.000000,18.000000,0.801335,0.040285,0.006714,0.005796,0.238885,1015946.614596,4493556.028907,788.000000,236.309937,58.590210,8.500000,2.432779
0.050000,184.200000,144.300000,20.000000,14.000000,0.759245,0.180206,0.027359,0.030034,1.301939,1080108.201976,4482802.553262,692.000000,105.255119,35.630482,5.375000,0.434916
0.150000,184.200000,144.300000,20.000000,14.000000,0.759245,0.180206,0.027359,0.030034,1.301939,1080108.201976,4482802.553262,692.000000,105.255119,35.630482,5.375000,0.340685
0.300000,184.200000,144.300000,20.000000,14.000000,0.759245,0.180206,0.027359,0.030034,1.301939,1080108.201976,4482802.553262,692.000000,105.255119,35.630482,5.375000,0.583468
0.560000,184.200000,144.300000,20.000000,14.000000,0.759245,0.180206,0.027359,0.030034,1.301939,1080108.201976,4482802.553262,692.000000,105.255119,35.630482,5.375000,0.551898
0.050000,115.800000,84.000000,21.000000,14.000000,0.930407,0.401258,0.061117,0.057323,3.121361,1047016.218708,4480687.905915,1634.000000,9.605202,41.202625,6.500000,1.338081
0.150000,115.800000,84.000000,21.000000,14.000000,0.930407,0.401258,0.061117,0.057323,3.121361,1047016.218708,4480687.905915,1634.000000,9.605202,41.202625,6.500000,1.512397
0.300000,115.800000,84.000000,21.000000,14.000000,0.930407,0.401258,0.061117,0.057323,3.121361,1047016.218708,4480687.905915,1634.000000,9.605202,41.202625,6.500000,1.975741
0.600000,115.800000,84.000000,21.000000,14.000000,0.930407,0.401258,0.061117,0.057323,3.121361,1047016.218708,4480687.905915,1634.000000,9.605202,41.202625,6.500000,3.165391
0.050000,176.500000,139.300000,20.000000,14.000000,0.718236,0.082442,0.013740,0.013370,0.614987,1066122.215492,4466802.640001,888.000000,242.281494,41.655209,6.125000,1.511582
0.130000,176.500000,139.300000,20.000000,14.000000,0.718236,0.082442,0.013740,0.013370,0.614987,1066122.215492,4466802.640001,888.000000,242.281494,41.655209,6.125000,1.466380
0.050000,191.000000,155.200000,21.000000,14.000000,0.901885,0.169839,0.027251,0.024263,1.359810,1101307.593154,4402680.128968,715.000000,261.027374,48.088459,7.625000,0.405422
0.150000,191.000000,155.200000,21.000000,14.000000,0.901885,0.169839,0.027251,0.024263,1.359810,1101307.593154,4402680.128968,715.000000,261.027374,48.088459,7.625000,0.466140
0.300000,191.000000,155.200000,21.000000,14.000000,0.901885,0.169839,0.027251,0.024263,1.359810,1101307.593154,4402680.128968,715.000000,261.027374,48.088459,7.625000,0.567295
0.600000,191.000000,155.200000,21.000000,14.000000,0.901885,0.169839,0.027251,0.024263,1.359810,1101307.593154,4402680.128968,715.000000,261.027374,48.088459,7.625000,0.407580
0.050000,200.800000,162.700000,20.000000,14.000000,0.764505,0.130678,0.019399,0.021780,0.934108,1133713.207454,4404971.317351,678.000000,53.130104,6.250000,1.875000,0.304778
0.150000,200.800000,162.700000,20.000000,14.000000,0.764505,0.130678,0.019399,0.021780,0.934108,1133713.207454,4404971.317351,678.000000,53.130104,6.250000,1.875000,0.346011
0.300000,200.800000,162.700000,20.000000,14.000000,0.764505,0.130678,0.019399,0.021780,0.934108,1133713.207454,4404971.317351,678.000000,53.130104,6.250000,1.875000,0.311972
0.600000,200.800000,162.700000,20.000000,14.000000,0.764505,0.130678,0.019399,0.021780,0.934108,1133713.207454,4404971.317351,678.000000,53.130104,6.250000,1.875000,0.313549
0.050000,175.600000,138.900000,21.000000,15.000000,0.928852,0.285396,0.040771,0.044000,2.234911,1134610.378202,4389968.706454,1085.000000,31.293037,37.301559,5.125000,0.385301
0.150000,175.600000,138.900000,21.000000,15.000000,0.928852,0.285396,0.040771,0.044000,2.234911,1134610.378202,4389968.706454,1085.000000,31.293037,37.301559,5.125000,0.579430
0.300000,175.600000,138.900000,21.000000,15.000000,0.928852,0.285396,0.040771,0.044000,2.234911,1134610.378202,4389968.706454,1085.000000,31.293037,37.301559,5.125000,0.487361
0.500000,175.600000,138.900000,21.000000,15.000000,0.928852,0.285396,0.040771,0.044000,2.234911,1134610.378202,4389968.706454,1085.000000,31.293037,37.301559,5.125000,0.138449
0.050000,176.900000,140.100000,21.000000,14.000000,0.896727,0.223722,0.036121,0.031960,1.797489,1121940.714481,4355783.817689,839.000000,210.068573,13.721561,2.250000,0.365308
0.150000,176.900000,140.100000,21.000000,14.000000,0.896727,0.223722,0.036121,0.031960,1.797489,1121940.714481,4355783.817689,839.000000,210.068573,13.721561,2.250000,0.371452
0.300000,176.900000,140.100000,21.000000,14.000000,0.896727,0.223722,0.036121,0.031960,1.797489,1121940.714481,4355783.817689,839.000000,210.068573,13.721561,2.250000,0.427486
0.600000,176.900000,140.100000,21.000000,14.000000,0.896727,0.223722,0.036121,0.031960,1.797489,1121940.714481,4355783.817689,839.000000,210.068573,13.721561,2.250000,0.460134
0.050000,186.400000,146.400000,22.000000,16.000000,0.715000,0.118904,0.016986,0.019166,0.954435,1169985.879925,4359012.411005,896.000000,53.426968,24.125324,4.375000,0.147818
0.150000,186.400000,146.400000,22.000000,16.000000,0.715000,0.118904,0.016986,0.019166,0.954435,1169985.879925,4359012.411005,896.000000,53.426968,24.125324,4.375000,0.142858
0.300000,186.400000,146.400000,22.000000,16.000000,0.715000,0.118904,0.016986,0.019166,0.954435,1169985.879925,4359012.411005,896.000000,53.426968,24.125324,4.375000,0.150201
